id_casa|url|precos|enderecos_apartamentos|metragems|quartos|banheiros|garagens|tipo_imovel|bairro|preco_por_metro
2749570969|https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-alexandre-balbo-bairros-ribeirao-preto-com-garagem-48m2-venda-RS190000-id-2749570969/|190000.00|Rua Antônio Scarpin - Jardim Alexandre Balbo, Ribeirão Preto - SP|48|2|1|2|casa|Jardim Alexandre Balbo|3958.33
2749570977|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-66m2-venda-RS350000-id-2749570977/|350000.00|Rua Doutor Carlos Chagas Filho - Jardim Botânico, Ribeirão Preto - SP|66|2|1|2|apartamento|Jardim Botânico|5303.03
2749570999|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-javari-bairros-ribeirao-preto-com-garagem-60m2-venda-RS110000-id-2749570999/|110000.00|Rua Itajubá - Jardim Javari , Ribeirão Preto - SP|60|2|1|1|apartamento|Jardim Javari|1833.33
2749571002|https://www.vivareal.com.br/imovel/apartamento-1-quartos-alto-da-boa-vista-bairros-ribeirao-preto-com-garagem-44m2-venda-RS240000-id-2749571002/|240000.00|Avenida Itatiaia - Alto da Boa Vista, Ribeirão Preto - SP|44|1|1|1|apartamento|Alto Da Boa Vista|5454.55
2749571005|https://www.vivareal.com.br/imovel/casa-4-quartos-jardim-maria-casagrande-lopes-bairros-ribeirao-preto-com-garagem-243m2-venda-RS280000-id-2749571005/|280000.00|Rua Genário Bartolomeo - Jardim Maria Casagrande Lopes, Ribeirão Preto - SP|243|4|3|1|casa|Jardim Maria Casagrande Lopes|1152.26
2749571011|https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sumare-bairros-ribeirao-preto-com-garagem-49m2-venda-RS170000-id-2749571011/|170000.00|Rua Barão do Amazonas - Jardim Sumare, Ribeirão Preto - SP|49|1|1|1|apartamento|Jardim Sumare|3469.39
2749571014|https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-amelia-bairros-ribeirao-preto-com-garagem-35m2-venda-RS200000-id-2749571014/|200000.00|Avenida do Café - Vila Amélia, Ribeirão Preto - SP|35|1|1|1|apartamento|Vila Amélia|5714.29
2749571015|https://www.vivareal.com.br/imovel/casa-2-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-197m2-venda-RS520000-id-2749571015/|520000.00|Rua Patrocínio - Campos Eliseos, Ribeirão Preto - SP|197|2|4|3|casa|Campos Eliseos|2639.59
2749571018|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-amelia-bairros-ribeirao-preto-com-garagem-67m2-venda-RS250000-id-2749571018/|250000.00|Rua Aurora - Vila Amélia, Ribeirão Preto - SP|67|2|2|1|apartamento|Vila Amélia|3731.34
2749571026|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-amelia-bairros-ribeirao-preto-com-garagem-63m2-venda-RS400000-id-2749571026/|400000.00|Travessa do Rami - Vila Amélia, Ribeirão Preto - SP|63|2|2|1|apartamento|Vila Amélia|6349.21
2749571027|https://www.vivareal.com.br/imovel/apartamento-2-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-47m2-venda-RS297000-id-2749571027/|297000.00|Rua Pinheiro Machado - Campos Eliseos, Ribeirão Preto - SP|47|2|1|1|apartamento|Campos Eliseos|6319.15
2749571044|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-silvio-passalacqua-bairros-ribeirao-preto-com-garagem-43m2-venda-RS160000-id-2749571044/|160000.00|Rua Luiz Cropanese Spadaro Júnior - Jardim Silvio Passalacqua, Ribeirão Preto - SP|43|2|1|1|apartamento|Jardim Silvio Passalacqua|3720.93
2749571046|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-amelia-bairros-ribeirao-preto-com-garagem-58m2-venda-RS210000-id-2749571046/|210000.00|Avenida do Café - Vila Amélia, Ribeirão Preto - SP|58|2|1|1|apartamento|Vila Amélia|3620.69
2749571047|https://www.vivareal.com.br/imovel/casa-3-quartos-residencial-e-comercial-palmares-bairros-ribeirao-preto-com-garagem-336m2-venda-RS520000-id-2749571047/|520000.00|Rua Jaime José do Nascimento Feitosa - Residencial e Comercial Palmares, Ribeirão Preto - SP|336|3|2|4|casa|Residencial E Comercial Palmares|1547.62
2749571049|https://www.vivareal.com.br/imovel/casa-3-quartos-vila-tiberio-bairros-ribeirao-preto-com-garagem-112m2-venda-RS390000-id-2749571049/|390000.00|Rua Eduardo Prado - Vila Tibério, Ribeirão Preto - SP|112|3|2|1|casa|Vila Tibério|3482.14
2749571052|https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-amelia-bairros-ribeirao-preto-com-garagem-40m2-venda-RS150000-id-2749571052/|150000.00|Avenida do Café - Vila Amélia, Ribeirão Preto - SP|40|1|1|1|apartamento|Vila Amélia|3750.00
2749571054|https://www.vivareal.com.br/imovel/casa-3-quartos-residencial-alto-do-castelo-bairros-ribeirao-preto-com-garagem-102m2-venda-RS440000-id-2749571054/|440000.00|Rua Vereador Jamil Gonçalves da Costa - Residencial Alto do Castelo, Ribeirão Preto - SP|102|3|3|4|casa|Residencial Alto Do Castelo|4313.73
2749571059|https://www.vivareal.com.br/imovel/casa-2-quartos-ipiranga-bairros-ribeirao-preto-com-garagem-108m2-venda-RS250000-id-2749571059/|250000.00|Rua General Câmara - Ipiranga, Ribeirão Preto - SP|108|2|1|1|casa|Ipiranga|2314.81
2749571070|https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-antartica-bairros-ribeirao-preto-com-garagem-107m2-venda-RS385000-id-2749571070/|385000.00|Rua Roque Nacarato - Jardim Antartica, Ribeirão Preto - SP|107|3|2|2|casa|Jardim Antartica|3598.13
2749571072|https://www.vivareal.com.br/imovel/casa-3-quartos-planalto-verde-i-bairros-ribeirao-preto-com-garagem-94m2-venda-RS240000-id-2749571072/|240000.00|Rua Waldemar da Costa Teixeira - Planalto Verde I, Ribeirão Preto - SP|94|3|2|2|casa|Planalto Verde I|2553.19
2749571091|https://www.vivareal.com.br/imovel/apartamento-3-quartos-residencial-e-comercial-palmares-bairros-ribeirao-preto-com-garagem-80m2-venda-RS277000-id-2749571091/|277000.00|Rua José Arigó - Residencial e Comercial Palmares, Ribeirão Preto - SP|80|3|2|2|apartamento|Residencial E Comercial Palmares|3462.50
2749571102|https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-greenville-bairros-ribeirao-preto-com-garagem-60m2-venda-RS215000-id-2749571102/|215000.00|Rua Regina Aurea Barroso Reis - Residencial Greenville, Ribeirão Preto - SP|60|2|2|1|apartamento|Residencial Greenville|3583.33
2749571108|https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-antartica-bairros-ribeirao-preto-com-garagem-74m2-venda-RS390000-id-2749571108/|390000.00|Rua Guilherme Schmidt - Jardim Antartica, Ribeirão Preto - SP|74|3|2|2|casa|Jardim Antartica|5270.27
2749571109|https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-bairros-ribeirao-preto-com-garagem-85m2-venda-RS229000-id-2749571109/|229000.00|Rua José Hanna - Sumarezinho, Ribeirão Preto - SP|85|2|2|1|apartamento|Sumarezinho|2694.12
2749571118|https://www.vivareal.com.br/imovel/apartamento-4-quartos-santa-cruz-do-jose-jacques-bairros-ribeirao-preto-com-garagem-151m2-venda-RS531000-id-2749571118/|531000.00|Rua Tamôios - Santa Cruz do José Jacques, Ribeirão Preto - SP|151|4|4|2|apartamento|Santa Cruz Do José Jacques|3516.56
2749571120|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-joao-rossi-bairros-ribeirao-preto-com-garagem-40m2-venda-RS105000-id-2749571120/|105000.00|Rua da Pedreira - Jardim João Rossi, Ribeirão Preto - SP|40|2|1|1|apartamento|Jardim João Rossi|2625.00
2749571123|https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sumare-bairros-ribeirao-preto-com-garagem-45m2-venda-RS191500-id-2749571123/|191500.00|Avenida Santa Luzia - Jardim Sumare, Ribeirão Preto - SP|45|1|1|1|apartamento|Jardim Sumare|4255.56
2749571129|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-bairros-ribeirao-preto-com-garagem-75m2-venda-RS125000-id-2749571129/|125000.00|Rua Ramos de Azevedo - Jardim Paulista, Ribeirão Preto - SP|75|3|1|1|apartamento|Jardim Paulista|1666.67
2749571131|https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-amelia-bairros-ribeirao-preto-com-garagem-35m2-venda-RS220000-id-2749571131/|220000.00|Avenida do Café - Vila Amélia, Ribeirão Preto - SP|35|1|1|1|apartamento|Vila Amélia|6285.71
2749571132|https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-ribeirao-preto-bairros-ribeirao-preto-com-garagem-44m2-venda-RS122000-id-2749571132/|122000.00|Avenida dos Andradas - Parque Ribeirão Preto, Ribeirão Preto - SP|44|2|1|1|apartamento|Parque Ribeirão Preto|2772.73
2749571136|https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-jose-sampaio-junior-bairros-ribeirao-preto-com-garagem-194m2-venda-RS400000-id-2749571136/|400000.00|Rua Rubens Cavalcanti - Jardim Jose Sampaio Junior, Ribeirão Preto - SP|194|3|3|4|casa|Jardim Jose Sampaio Junior|2061.86
2749571143|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-heitor-rigon-bairros-ribeirao-preto-com-garagem-43m2-venda-RS96000-id-2749571143/|96000.00|Rua Carlos César Tonelo - Jardim Heitor Rigon, Ribeirão Preto - SP|43|2|1|1|apartamento|Jardim Heitor Rigon|2232.56
2749571154|https://www.vivareal.com.br/imovel/casa-3-quartos-vila-albertina-bairros-ribeirao-preto-com-garagem-188m2-venda-RS380000-id-2749571154/|380000.00|Rua Rio Verde - Vila Albertina, Ribeirão Preto - SP|188|3|3|6|casa|Vila Albertina|2021.28
2749571164|https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-monte-alegre-bairros-ribeirao-preto-com-garagem-98m2-venda-RS280000-id-2749571164/|280000.00|Rua Marques da Cruz - Vila Monte Alegre, Ribeirão Preto - SP|98|3|2|1|apartamento|Vila Monte Alegre|2857.14
2749571170|https://www.vivareal.com.br/imovel/apartamento-3-quartos-residencial-e-comercial-palmares-bairros-ribeirao-preto-com-garagem-80m2-venda-RS299000-id-2749571170/|299000.00|Rua José Arigó - Residencial e Comercial Palmares, Ribeirão Preto - SP|80|3|2|2|apartamento|Residencial E Comercial Palmares|3737.50
2749571172|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sumare-bairros-ribeirao-preto-com-garagem-85m2-venda-RS320000-id-2749571172/|320000.00|Avenida Caramuru - Jardim Sumare, Ribeirão Preto - SP|85|3|2|2|apartamento|Jardim Sumare|3764.71
2749571191|https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-greenville-bairros-ribeirao-preto-com-garagem-51m2-venda-RS300000-id-2749571191/|300000.00|Rua Sargento Rogério Antônio Maglia - Residencial Greenville, Ribeirão Preto - SP|51|2|1|1|apartamento|Residencial Greenville|5882.35
2749571192|https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-sao-jose-bairros-ribeirao-preto-com-garagem-145m2-venda-RS350000-id-2749571192/|350000.00|Rua Paschoal Sanchez Conessa - Jardim Sao Jose, Ribeirão Preto - SP|145|3|2|2|casa|Jardim Sao Jose|2413.79
2749571207|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-65m2-venda-RS497000-id-2749571207/|497000.00|Avenida Norma Valério Corrêa - Jardim Botânico, Ribeirão Preto - SP|65|2|1|1|apartamento|Jardim Botânico|7646.15
2749571220|https://www.vivareal.com.br/imovel/casa-4-quartos-parque-ribeirao-preto-bairros-ribeirao-preto-com-garagem-180m2-venda-RS265000-id-2749571220/|265000.00|Rua Vereador Antônio Nogueira de Oliveira - Parque Ribeirão Preto, Ribeirão Preto - SP|180|4|2|3|casa|Parque Ribeirão Preto|1472.22
2749571221|https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-ribeirao-preto-com-garagem-50m2-venda-RS125000-id-2749571221/|125000.00|Rua Rui Barbosa - Centro, Ribeirão Preto - SP|50|1|1|1|apartamento|Centro|2500.00
2749571238|https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-bairros-ribeirao-preto-com-garagem-50m2-venda-RS212000-id-2749571238/|212000.00|Rua Rondônia - Sumarezinho, Ribeirão Preto - SP|50|2|2|1|apartamento|Sumarezinho|4240.00
2749571240|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-95m2-venda-RS450000-id-2749571240/|450000.00|Rua Ranieri Augusto Felix Martins - Jardim Botânico, Ribeirão Preto - SP|95|3|3|2|apartamento|Jardim Botânico|4736.84
2749571243|https://www.vivareal.com.br/imovel/apartamento-2-quartos-bonfim-paulista-bairros-ribeirao-preto-com-garagem-56m2-venda-RS187000-id-2749571243/|187000.00|Via João Batista Santanna - Bonfim Paulista, Ribeirão Preto - SP|56|2|1|1|apartamento|Bonfim Paulista|3339.29
2749571252|https://www.vivareal.com.br/imovel/casa-3-quartos-sumarezinho-bairros-ribeirao-preto-com-garagem-187m2-venda-RS385000-id-2749571252/|385000.00|Rua Itapetininga - Sumarezinho, Ribeirão Preto - SP|187|3|2|2|casa|Sumarezinho|2058.82
2749571254|https://www.vivareal.com.br/imovel/casa-3-quartos-parque-das-andorinhas-bairros-ribeirao-preto-com-garagem-150m2-venda-RS425000-id-2749571254/|425000.00|Rua André Navarro Chaves - Parque das Andorinhas, Ribeirão Preto - SP|150|3|2|4|casa|Parque Das Andorinhas|2833.33
2749571272|https://www.vivareal.com.br/imovel/casa-2-quartos-vila-virginia-bairros-ribeirao-preto-com-garagem-76m2-venda-RS245000-id-2749571272/|245000.00|Rua Vital Brasil - VILA VIRGINIA, Ribeirão Preto - SP|76|2|1|1|casa|Vila Virginia|3223.68
2749571279|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-bairros-ribeirao-preto-com-garagem-81m2-venda-RS420000-id-2749571279/|420000.00|Rua Henrique Dumont - Jardim Paulista, Ribeirão Preto - SP|81|2|2|2|apartamento|Jardim Paulista|5185.19
2749571300|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-silvio-passalacqua-bairros-ribeirao-preto-com-garagem-43m2-venda-RS160000-id-2749571300/|160000.00|Rua Luiz Cropanese Spadaro Júnior - Jardim Silvio Passalacqua, Ribeirão Preto - SP|43|2|1|1|apartamento|Jardim Silvio Passalacqua|3720.93
2749571309|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-florestan-fernandes-bairros-ribeirao-preto-com-garagem-43m2-venda-RS106500-id-2749571309/|106500.00|Estrada Antônia Mugnatto Marincek - Jardim Florestan Fernandes, Ribeirão Preto - SP|43|2|1|1|apartamento|Jardim Florestan Fernandes|2476.74
2749571323|https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-cruz-do-jose-jacques-bairros-ribeirao-preto-com-garagem-74m2-venda-RS380000-id-2749571323/|380000.00|Rua Humaitá - Santa Cruz do José Jacques, Ribeirão Preto - SP|74|2|1|1|apartamento|Santa Cruz Do José Jacques|5135.14
2749571347|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guiomar-bairros-ribeirao-preto-com-garagem-46m2-venda-RS250000-id-2749571347/|250000.00|Rua Eduardo Soares de Azevedo - Vila Guiomar, Ribeirão Preto - SP|46|2|1|1|apartamento|Vila Guiomar|5434.78
2749571358|https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-chacara-hipica-bairros-ribeirao-preto-com-garagem-68m2-venda-RS225000-id-2749571358/|225000.00|Via Anhangüera - Condominío Chácara Hípica, Ribeirão Preto - SP|68|2|1|1|apartamento|Condominío Chácara Hípica|3308.82
2749571359|https://www.vivareal.com.br/imovel/casa-3-quartos-antonio-marincek-bairros-ribeirao-preto-com-garagem-168m2-venda-RS300000-id-2749571359/|300000.00|Rua João Dib - Antonio Marincek, Ribeirão Preto - SP|168|3|3|1|casa|Antonio Marincek|1785.71
2749571377|https://www.vivareal.com.br/imovel/apartamento-2-quartos-planalto-verde-i-bairros-ribeirao-preto-com-garagem-48m2-venda-RS175000-id-2749571377/|175000.00|Rua Deolinda Carvalho Bim - Planalto Verde I, Ribeirão Preto - SP|48|2|1|1|apartamento|Planalto Verde I|3645.83
2749571388|https://www.vivareal.com.br/imovel/casa-4-quartos-parque-dos-servidores-bairros-ribeirao-preto-com-garagem-290m2-venda-RS265000-id-2749571388/|265000.00|Rua Francisco Jorge Rosa - Parque dos Servidores, Ribeirão Preto - SP|290|4|4|2|casa|Parque Dos Servidores|913.79
2749571398|https://www.vivareal.com.br/imovel/casa-3-quartos-ipiranga-bairros-ribeirao-preto-com-garagem-127m2-venda-RS255000-id-2749571398/|255000.00|Rua Porto Seguro - Ipiranga, Ribeirão Preto - SP|127|3|2|1|casa|Ipiranga|2007.87
2749571399|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ana-maria-bairros-ribeirao-preto-com-garagem-81m2-venda-RS593000-id-2749571399/|593000.00|Rua José Curvelo da Silveira Júnior - Vila Ana Maria, Ribeirão Preto - SP|81|2|3|2|apartamento|Vila Ana Maria|7320.99
2749571409|https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-salgado-filho-bairros-ribeirao-preto-com-garagem-48m2-venda-RS181000-id-2749571409/|181000.00|Rua Andradina - Jardim Salgado Filho, Ribeirão Preto - SP|48|2|1|3|casa|Jardim Salgado Filho|3770.83
2749571412|https://www.vivareal.com.br/imovel/casa-4-quartos-jardim-cristo-redentor-bairros-ribeirao-preto-com-garagem-10m2-venda-RS276500-id-2749571412/|276500.00|Avenida Professora Maria Dulce Altair Guimarães Collucci - Jardim Cristo Redentor, Ribeirão Preto - SP|10|4|3|4|casa|Jardim Cristo Redentor|27650.00
2749571418|https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-sao-luiz-bairros-ribeirao-preto-com-garagem-114m2-venda-RS450000-id-2749571418/|450000.00|Rua Paschoal Bardaro - Jardim São Luiz, Ribeirão Preto - SP|114|2|2|1|casa|Jardim São Luiz|3947.37
2749571422|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-virginia-bairros-ribeirao-preto-com-garagem-44m2-venda-RS144000-id-2749571422/|144000.00|Condomínio Vitta Vila Virginia 2 - VILA VIRGINIA, Ribeirão Preto - SP|44|2|1|1|apartamento|Vila Virginia|3272.73
2749571424|https://www.vivareal.com.br/imovel/casa-3-quartos-vila-seixas-bairros-ribeirao-preto-com-garagem-118m2-venda-RS598000-id-2749571424/|598000.00|Avenida Independência - Vila Seixas, Ribeirão Preto - SP|118|3|2|2|casa|Vila Seixas|5067.80
2749571442|https://www.vivareal.com.br/imovel/casa-2-quartos-planalto-verde-i-bairros-ribeirao-preto-com-garagem-97m2-venda-RS265000-id-2749571442/|265000.00|Rua Aurora Maria Caravello Lopes - Planalto Verde I, Ribeirão Preto - SP|97|2|1|4|casa|Planalto Verde I|2731.96
2749571443|https://www.vivareal.com.br/imovel/casa-3-quartos-parque-residencial-candido-portinari-bairros-ribeirao-preto-com-garagem-120m2-venda-RS400000-id-2749571443/|400000.00|Rua Ângelo Cristófani - Parque Residencial Cândido Portinari, Ribeirão Preto - SP|120|3|3|4|casa|Parque Residencial Cândido Portinari|3333.33
2749571463|https://www.vivareal.com.br/imovel/apartamento-2-quartos-bonfim-paulista-bairros-ribeirao-preto-com-garagem-47m2-venda-RS197000-id-2749571463/|197000.00|Rua Olavio Rodrigues de Souza - Bonfim Paulista, Ribeirão Preto - SP|47|2|1|1|apartamento|Bonfim Paulista|4191.49
2749571467|https://www.vivareal.com.br/imovel/casa-2-quartos-vila-tiberio-bairros-ribeirao-preto-com-garagem-90m2-venda-RS230000-id-2749571467/|230000.00|Rua Conselheiro Saraiva - Vila Tibério, Ribeirão Preto - SP|90|2|1|1|casa|Vila Tibério|2555.56
2749571477|https://www.vivareal.com.br/imovel/casa-2-quartos-ipiranga-bairros-ribeirao-preto-com-garagem-100m2-venda-RS280000-id-2749571477/|280000.00|Travessa André Maschietto - Ipiranga, Ribeirão Preto - SP|100|2|1|1|casa|Ipiranga|2800.00
2749571491|https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-amelia-bairros-ribeirao-preto-com-garagem-33m2-venda-RS160000-id-2749571491/|160000.00|Travessa do Sisal - Vila Amélia, Ribeirão Preto - SP|33|1|1|1|apartamento|Vila Amélia|4848.48
2749571498|https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-ribeirao-preto-com-garagem-103m2-venda-RS350000-id-2749571498/|350000.00|Rua Bernardino de Campos - Centro, Ribeirão Preto - SP|103|3|2|1|apartamento|Centro|3398.06
2749571503|https://www.vivareal.com.br/imovel/casa-2-quartos-vila-virginia-bairros-ribeirao-preto-com-garagem-137m2-venda-RS325000-id-2749571503/|325000.00|Rua Paulo de Frontim - VILA VIRGINIA, Ribeirão Preto - SP|137|2|2|1|casa|Vila Virginia|2372.26
2749571514|https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-macedo-bairros-ribeirao-preto-com-garagem-203m2-venda-RS530000-id-2749571514/|530000.00|Rua Marisa - Jardim Macedo, Ribeirão Preto - SP|203|3|3|2|casa|Jardim Macedo|2610.84
2749571546|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-silvio-passalacqua-bairros-ribeirao-preto-com-garagem-43m2-venda-RS150000-id-2749571546/|150000.00|Rua Luiz Cropanese Spadaro Júnior - Jardim Silvio Passalacqua, Ribeirão Preto - SP|43|2|1|1|apartamento|Jardim Silvio Passalacqua|3488.37
2749571548|https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-elisa-bairros-ribeirao-preto-com-garagem-49m2-venda-RS140000-id-2749571548/|140000.00|Rua Taubaté - Vila Elisa, Ribeirão Preto - SP|49|1|1|1|apartamento|Vila Elisa|2857.14
2749571549|https://www.vivareal.com.br/imovel/casa-2-quartos-vila-tamandare-bairros-ribeirao-preto-com-garagem-168m2-venda-RS410000-id-2749571549/|410000.00|Rua Princesa Izabel - Vila Tamandaré, Ribeirão Preto - SP|168|2|2|2|casa|Vila Tamandaré|2440.48
2749571551|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-bairros-ribeirao-preto-com-garagem-53m2-venda-RS149000-id-2749571551/|149000.00|Rua Ramos de Azevedo - Jardim Paulista, Ribeirão Preto - SP|53|2|1|1|apartamento|Jardim Paulista|2811.32
2749571597|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-106m2-venda-RS490000-id-2749571597/|490000.00|Rua Milton José Robusti - Jardim Botânico, Ribeirão Preto - SP|106|3|4|2|apartamento|Jardim Botânico|4622.64
2749571611|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-virginia-bairros-ribeirao-preto-com-garagem-47m2-venda-RS192000-id-2749571611/|192000.00|Avenida Bandeirantes - VILA VIRGINIA, Ribeirão Preto - SP|47|2|1|1|apartamento|Vila Virginia|4085.11
2749571628|https://www.vivareal.com.br/imovel/casa-3-quartos-residencial-e-comercial-palmares-bairros-ribeirao-preto-com-garagem-180m2-venda-RS510000-id-2749571628/|510000.00|Rua Salvador Di Fázio Filho - Residencial e Comercial Palmares, Ribeirão Preto - SP|180|3|3|3|casa|Residencial E Comercial Palmares|2833.33
2749571650|https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-amelia-bairros-ribeirao-preto-com-garagem-40m2-venda-RS130000-id-2749571650/|130000.00|Travessa do Sisal - Vila Amélia, Ribeirão Preto - SP|40|1|1|1|apartamento|Vila Amélia|3250.00
2749571651|https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-dos-pinus-bairros-ribeirao-preto-com-garagem-42m2-venda-RS134000-id-2749571651/|134000.00|Rua Palmiro Bim - Parque dos Pinus, Ribeirão Preto - SP|42|2|1|1|apartamento|Parque Dos Pinus|3190.48
2749571661|https://www.vivareal.com.br/imovel/apartamento-2-quartos-nova-alianca-bairros-ribeirao-preto-com-garagem-78m2-venda-RS426000-id-2749571661/|426000.00|Rua Odair de Oliveira - Nova Aliança, Ribeirão Preto - SP|78|2|3|1|apartamento|Nova Aliança|5461.54
2749571678|https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-195m2-venda-RS1225000-id-2749571678/|1225000.00|Rua Luciana Mara Ignácio - Jardim Botânico, Ribeirão Preto - SP|195|4|4|3|apartamento|Jardim Botânico|6282.05
2713499851|https://www.vivareal.com.br/imovel/casa-2-quartos-dom-bernardo-jose-mielle-bairros-ribeirao-preto-com-garagem-138m2-venda-RS340000-id-2713499851/|340000.00|Rua Imaculada Ferrari Andreolli, 1 - Dom Bernardo Jose Mielle, Ribeirão Preto - SP|138|2|2|3|casa|Dom Bernardo Jose Mielle|2463.77
2713499852|https://www.vivareal.com.br/imovel/casa-2-quartos-quintino-facci-ii-bairros-ribeirao-preto-com-garagem-157m2-venda-RS280000-id-2713499852/|280000.00|Rua Wilson Roberto de Jesus, 1 - Quintino Facci II, Ribeirão Preto - SP|157|2|1|3|casa|Quintino Facci Ii|1783.44
2713499878|https://www.vivareal.com.br/imovel/casa-2-quartos-ipiranga-bairros-ribeirao-preto-com-garagem-137m2-venda-RS215000-id-2713499878/|215000.00|Rua Itaguaçu, 1 - Ipiranga, Ribeirão Preto - SP|137|2|1|1|casa|Ipiranga|1569.34
2713499880|https://www.vivareal.com.br/imovel/casa-2-quartos-vila-tiberio-bairros-ribeirao-preto-com-garagem-110m2-venda-RS350000-id-2713499880/|350000.00|Rua Guia Lopes, 1 - Vila Tibério, Ribeirão Preto - SP|110|2|2|2|casa|Vila Tibério|3181.82
2713499882|https://www.vivareal.com.br/imovel/casa-3-quartos-avelino-alves-palma-bairros-ribeirao-preto-com-garagem-150m2-venda-RS230000-id-2713499882/|230000.00|Rua Vereador Romero Barbosa, 1 - Avelino Alves Palma, Ribeirão Preto - SP|150|3|1|3|casa|Avelino Alves Palma|1533.33
2713499885|https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-maria-goretti-bairros-ribeirao-preto-com-garagem-114m2-venda-RS321000-id-2713499885/|321000.00|Rua Alberto de Oliveira, 1 - Jardim Maria Goretti, Ribeirão Preto - SP|114|2|1|2|casa|Jardim Maria Goretti|2815.79
2713499886|https://www.vivareal.com.br/imovel/casa-2-quartos-ipiranga-bairros-ribeirao-preto-com-garagem-220m2-venda-RS270000-id-2713499886/|270000.00|Rua Mathias Gonçalves, 1 - Ipiranga, Ribeirão Preto - SP|220|2|2|2|casa|Ipiranga|1227.27
2713499900|https://www.vivareal.com.br/imovel/casa-3-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-113m2-venda-RS280000-id-2713499900/|280000.00|Rua Major Rubens Vaz, 1 - Campos Eliseos, Ribeirão Preto - SP|113|3|2|2|casa|Campos Eliseos|2477.88
2713499920|https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-florestan-fernandes-bairros-ribeirao-preto-com-garagem-69m2-venda-RS225000-id-2713499920/|225000.00|Rua Filomena Bruziani Brassarola, 1 - Jardim Florestan Fernandes, Ribeirão Preto - SP|69|2|1|3|casa|Jardim Florestan Fernandes|3260.87
